id,title,uri,Grading,Internal Comment, Number,Address,City,Postcode, Country,Email Address,About,Display Centre, Store Address,Publish Date,Sells Cladding,Sells Decking,Lat,Lng,Telephone Number,Telephone Number 2,Key Distributor,Premier Distributor,Approved Installer,Type of Installer,Website
1791,McMahons Builders Providers Limerick,/location/mcmahons-builders-providers-limerick,,,"Corcanree,",Dock Road,Limerick,V94P2H9,United Kingdom,clong@jmcmahon.com,"McMahons Builders Providers has been providing quality building supplies and DIY materials to the trade and public for 190 years.Our commitment to quality and expertise ensures that when customers visit one of our stores, they can always be assured they are getting top quality products, great value and expert advice and assistance from our friendly and knowledgeable teams. It is this ethos that has enabled McMahons Builders Providers to become one of the most respected builder’s merchants in the country.",Off,United Kingdom,,Off,On,52.6538818,-8.6581693,00353 61 315 388,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mcmahons.ie
1861,Dickson Joinery,/location/dickson-joinery,,,46,"Kirkmuir Drive, Stewarton",Kilmarnock,KA3 3HP,United Kingdom,Inbox@dicksonjoinery.co.uk,,Off,United Kingdom,,Off,Off,55.6833943,-4.5217124,07936 064 110,,,,,,https://dicksonjoinery.co.uk/
1871,Tamar Trading Bideford,/location/tamar-trading-bideford,,,Tamar Trading,"Northgate, Barnstaple Street",Bideford,EX39 4AQ,United Kingdom,bideford@tamartrading.com,,Off,United Kingdom,,Off,On,51.0208244,-4.1975092,01237 875175,,"1,",", 1",",","KEY Distributor, Premier Distributor",http://tamartrading.com/store-locator/bideford/
1876,Estate Sawmills,/location/estate-sawmills-ltd,,,Thorncliffe Works,Midland Road,Bradford,BD8 7DQ,United Kingdom,info@estatesawmills.com,"Built on a wealth of knowledge, having established in 1984, Estate Sawmills successfully serves the West Yorkshire area with quality and competitively priced fencing and decking materials. We are the one-stop shop for your outdoor timber project.",Off,United Kingdom,,Off,On,53.8063189,-1.7590918,01274 487882,07855 364735,,1,,Premier Distributor,https://www.estatesawmills.com
1881,MGM Timber Ltd (Scotland) Edinburgh City,/location/mgm-timber-ltd,,,Unit 20,Hawkhill Avenue,Edinburgh,EH7 6BU,United Kingdom,Catherine.Millar@mgmtimber.com,"MGM Timber (Scotland) Ltd was established in 1991 and has grown to become Scotland's local independent timber merchant of choice for both trade and retail customers.
With decades of experience in timber and building products, highly knowledgeable staff and 14 branches across Scotland, it’s easy to see why MGM is Scotland’s top independent timber merchant. Our experience and geographical spread enables us to provide unrivalled service to all of our customers, large or small. We offer only the highest quality products and excellent value for money, with a personal, local service which is second to none.",Off,United Kingdom,,Off,On,55.96337338,-3.164605379,0131 652 9292,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mgmtimber.co.uk
1891,MKM Woodrow Timber,/location/woodrow-timber-supplies,,,20,York Street,Ayr,KA8 8AN,United Kingdom,Jim.MacDonald@woodrowtimber.co.uk,,Off,United Kingdom,,Off,On,55.46906,-4.6343339,01292 610 331,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.woodrowtimber.co.uk/
1921,P&P Joinery,/location/p-p-joinery,,,26 Riverview Crescent,Cardross,,G82 5LT,United Kingdom,pandpjoinery@gmail.com,,Off,United Kingdom,"Wed, 07/03/2024 - 08:57",Off,Off,55.96557557,-4.64939245,7717864648,,,,1,Approved Installer,
1926,Outdoor Heaven/Award Leisure Cheshire,/location/outdoor-heaven-ltd,,,,Mobberley Road,Knutsford,WA16 8JF,United Kingdom,info@awardleisurecheshire.co.uk,,Off,United Kingdom,,Off,On,53.3097486,-2.3548886,01565 750 850,,,,,,
1956,JW Grant & Son Paisley,/location/jw-grant-and-son-paisley,,,66,Love Street,Paisley,PA3 2EH,United Kingdom,paisley@jwgrant.co.uk,"John W Grant & Son Ltd is one of Scotlands largest independent builders’ merchant, with 4 branches across Central Scotland. We are the best place to go for Building and Trade supplies with branches in Paisley, Glasgow, Coatbridge and Kilmarnock.
We aim to be a ‘one stop shop’ for building, timber and landscaping supplies, and stock a wide range of products from the industry’s leading manufacturers - all at competitive prices.
We also specialise in the Self Build market and can offer our support and knowledge from the very start of your project to the final stage. We hold high levels of stock on-site to ensure both our customers in the building trade and the general public can get what they need, when they need it. We also offer a fast, reliable local delivery service to help your projects run smoothly.",Display Center,United Kingdom,,On,On,55.8518628,-4.4258089,01418 874 252,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.jwgrant.co.uk/
1976,GPH Builders Merchants Inverurie,/location/gph-builders-merchants-inverurie,,,Highclere Business Park,Highclere Way,Inverurie,AB51 5QW,United Kingdom,inverurie@gph-online.com,,Off,United Kingdom,,On,On,57.28377,-2.402674,01467 621 926,,,,,,http://gph.uk.com
2011,Beers Timber & Building Supplies Wythenshawe,/location/beers-timber-building-supplies-wytheshawe,,,Beers Timber & Building Supplies,"Southmoor Road, Wythenshawe",Manchester,M23 9DS,United Kingdom,kbuckley@beersltd.co.uk,,Off,United Kingdom,,Off,On,53.3945784,-2.2921577,0161 883 1320,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.beersltd.co.uk
2026,PGR Builders & Timber Merchants - Chelmsford,/location/pgr-builders-timber-merchants-1,,,"10, Widford Industrial Estate",12 & 14 Hanbury Rd,Chelmsford,CM1 3AE,United Kingdom,chelmsford@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Off,United Kingdom,,Off,On,51.72568862,0.446085896,1245850666,,,1,,Premier Distributor,
2031,PGR Builders & Timber Merchants - Maldon,/location/pgr-builders-timber-merchants,,,"Unit 6, Wycke Hill Business Park",Wycke Hill,Maldon,CM9 6UZ,United Kingdom,maldon@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Off,United Kingdom,,On,On,51.72170286,0.663017224,1621280200,,,1,,Premier Distributor,
2036,JT Dove South Shields,/location/jt-dove-south-shields,,,4 Throckley Way,Middlefields Industrial Estate,South Shields,NE34 0NU,United Kingdom,southshields@jtdove.co.uk,"J.T. Dove Ltd is a successful, independent, builders' merchant based in the North East",Off,United Kingdom,,Off,On,54.973342,-1.4446304,0191 484 1414,,1,,,KEY Distributor,https://www.jtdove.co.uk/
2041,JT Dove Seahouses,/location/jt-dove-seahouses,,,Broad Road Industrial Estate,Broad Rd,Seahouses,NE68 7UP,United Kingdom,seahouseslandscaping@jtdove.co.uk,,Off,United Kingdom,,Off,On,55.5776598,-1.6676547,01665 721076,,1,,,KEY Distributor,https://www.jtdove.co.uk/
2046,JT Dove North Shields,/location/jt-dove-north-shields,,,JT Dove North Shields,Norham Road North,North Shields,NE29 8RZ,United Kingdom,northshields@jtdove.co.uk,,Off,United Kingdom,,Off,On,55.0171809,-1.4879196,0191 296 4661,,1,,,KEY Distributor,https://www.jtdove.co.uk/
2126,FJM Services,/location/fjm-services,,,68,Newlyn Drive,Sale,M33 3LE,United Kingdom,lee6@sky.com,,Off,United Kingdom,,Off,Off,53.4107079,-2.3088356,07748 598 749,,,,1,Approved Installer,https://www.fjmservices.co.uk
2131,Buildbase Campbeltown,/location/buildbase-campbeltown,,,Buildbase Campbeltown,Tarbert Road,Snipefield Ind Estate,PA28 6SY,United Kingdom,campbeltown@buildbase.co.uk,,Off,United Kingdom,,Off,On,55.4335724,-5.6153686,01586 551 670,,1,,,KEY Distributor,https://www.buildbase.co.uk/
2136,Jewson Chorley,/location/jewson-chorly,,,"Jewson Chorley,",Lyons Lane,Chorley,PR6 0PH,United Kingdom,branch0282@jewson.co.uk,,Display Center,United Kingdom,,Off,On,53.6508219,-2.6231479,01257 276 211,,1,,,KEY Distributor,https://www.jewson.co.uk/
2141,Jewson Lytham St Annes,/location/jewson-lytham-st-annes,,,Jewson Lytham St Annes,Kilnhouse Lane,Lytham St. Annes,FY8 3DT,United Kingdom,branch0647@jewson.co.uk,,Display Center,United Kingdom,,On,On,53.7663663,-3.0129345,01253 726 831,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.jewson.co.uk/
2176,Arbour Landscape Solutions Ltd,/location/arbour-landscape-solutions-ltd,,,8,Markham Close,Borehamwood,WD6 4PQ,United Kingdom,richard@arbourlandscapesolutions.co.uk,"Headed up by The Landscape Industry Specialist Richard Bickler, Arbour Landscape Solutions Ltd is the UK's most frequently recommended one-stop-shop for the Trade of the Landscape Industry.
Richard & his team offer a rich and comprehensive array of hard and soft landscaping materials, equipment, plant-hire & tools at very competitive prices for Nationwide Delivery. And if you can't find what you want, our bespoke sourcing service is proving extremely popular and highly regarded by landscapers, garden designers and architects.
Enquiries are welcomed at any time of the day or night, technical advice is completely free and no challenge is too great.",Off,United Kingdom,,Off,On,51.659326,-0.282548,0208 953 6177,07702 011145,,,,,https://www.arbourlandscapesolutions.co.uk
2181,Huws Gray Rocklands,/location/huws-gray-ridgeons-ltd,,,,Attleborough Road,Attleborough,NR17 1UF,United Kingdom,attleborosales@ridgeons.net,,Off,United Kingdom,,On,On,52.5381501,0.9389646,01953 482000,,"1,",", 1",",","KEY Distributor, Premier Distributor",
2201,"Haldane Fisher Portadown, Mahon Road",/location/haldane-fisher-portadown-mahon-road,,,164 Mahon Road,Portadown,Co. Armagh,BT62 3RX,United Kingdom,chris.wickham@haldane-fisher.com,,Off,United Kingdom,,Off,On,54.3880987,-6.4477499,028 3889 7400,,1,,,KEY Distributor,https://www.haldane-fisher.com/
2206,"Haldane Fisher Portadown, Castle Street",/location/haldane-fisher-portadown-castle-street,,,,Castle Street,Portadown,BT62 1BD,United Kingdom,sales.portadown@haldane-fisher.com,,Off,United Kingdom,,Off,On,54.4245986,-6.441826,028 3833 7321,,1,,,KEY Distributor,https://www.haldane-fisher.com/
2226,Haldane Fisher Enniskillen,/location/haldane-fisher-enniskillen,,,7 Down Street,,Enniskillen,BT74 7DL,United Kingdom,sean.doherty@haldane-fisher.com,,Off,United Kingdom,,Off,On,41.2116689,-73.2037086,028 6632 2155,,1,,,KEY Distributor,https://www.haldane-fisher.com/
2231,Parkfield Landscapes,/location/parkfield-landscapes,,,29 Parkfield,Stillington,North Yorkshire,Y061 1JR,United Kingdom,parkfieldlandscapes@gmail.com,,Off,United Kingdom,,Off,Off,54.1018434,-1.1051182,1347811361,7841449470,,,1,Approved Installer,
2236,Gibson Paving,/location/gibson-paving,,,61,Townhill Road,Portglenone,BT44 8AG,United Kingdom,sharon@gibsonpaving.co.uk,"Gibson Paving are a family run business, established in 1985, with a wealth of experience in helping customers visions come to life. We pride ourselves in being the complete one stop shop to your outdoor living space. From complete outdoor home revamps, to simple doorsteps, we will have the soluDon for your space. Gibson Paving have a large paving centre in Portglenone, with so much to choose from! We’d love to welcome you soon.",Display Center,United Kingdom,,On,On,54.884067,-6.4740571,02825 821976,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.gibsonpaving.co.uk/
2246,M J Spear Carpentry Services,/location/m-j-spear-carpentry-services,,,MJ Carpentry,Coombe House,"Falmouth, Cornwall",TR115TR,United Kingdom,martynspear77@gmail.com,,Off,United Kingdom,"Wed, 03/13/2024 - 16:54",Off,Off,50.16604302,-5.06809895,7950576328,,,,1,Approved Installer,
2251,Shade Landscapes - Bedford,/location/shade-landscapes-4,,,,,Bedford,MK40 1DP,United Kingdom,shade.gardenstructures@gmail.com,"We are Shade Landscapes, a family business run by two brothers; both highly experienced carpenters and visionaries in bespoke garden design, unique structures, attention to detail, and honest hard work.
As Approved Installers for Millboard we have laid many miles of decking and enjoy the art of creating a unique outdoor space, pleasing to the eye, and satisfying every customer. Whether it be building bespoke structures such as gazebos, pergolas and water features, or by refreshing an old patio with a fantastic raised deck, we take pride in finishing every detail to the very highest quality for your enjoyment.",Off,United Kingdom,"Mon, 03/18/2024 - 09:28",Off,Off,52.1322246,-0.4763925,07795 382801,,,,1,Approved Installer,https://shadelandscapes.com
2256,Shade Landscapes - Rugby,/location/shade-landscapes-3,,,,,Rugby,CV21 1BB,United Kingdom,shade.gardenstructures@gmail.com,"We are Shade Landscapes, a family business run by two brothers; both highly experienced carpenters and visionaries in bespoke garden design, unique structures, attention to detail, and honest hard work.
As Approved Installers for Millboard we have laid many miles of decking and enjoy the art of creating a unique outdoor space, pleasing to the eye, and satisfying every customer. Whether it be building bespoke structures such as gazebos, pergolas and water features, or by refreshing an old patio with a fantastic raised deck, we take pride in finishing every detail to the very highest quality for your enjoyment.",Off,United Kingdom,"Mon, 03/18/2024 - 09:31",Off,Off,52.3822098,-1.2484762,07795 382801,,,,1,Approved Installer,https://shadelandscapes.com
2261,Shade Landscapes - Bicester,/location/shade-landscapes-2,,,,,Bicester,OX25 4AR,United Kingdom,shade.gardenstructures@gmail.com,"We are Shade Landscapes, a family business run by two brothers; both highly experienced carpenters and visionaries in bespoke garden design, unique structures, attention to detail, and honest hard work.
As Approved Installers for Millboard we have laid many miles of decking and enjoy the art of creating a unique outdoor space, pleasing to the eye, and satisfying every customer. Whether it be building bespoke structures such as gazebos, pergolas and water features, or by refreshing an old patio with a fantastic raised deck, we take pride in finishing every detail to the very highest quality for your enjoyment.",Off,United Kingdom,"Mon, 03/18/2024 - 09:38",Off,Off,51.899603,-1.1535899,07795 382801,,,,1,Approved Installer,https://shadelandscapes.com
2266,Shade Landscapes - Woodstock,/location/shade-landscapes-1,,,,,Woodstock,OX20 1FF,United Kingdom,shade.gardenstructures@gmail.com,"We are Shade Landscapes, a family business run by two brothers; both highly experienced carpenters and visionaries in bespoke garden design, unique structures, attention to detail, and honest hard work.
As Approved Installers for Millboard we have laid many miles of decking and enjoy the art of creating a unique outdoor space, pleasing to the eye, and satisfying every customer. Whether it be building bespoke structures such as gazebos, pergolas and water features, or by refreshing an old patio with a fantastic raised deck, we take pride in finishing every detail to the very highest quality for your enjoyment.",Off,United Kingdom,"Mon, 03/18/2024 - 09:40",Off,Off,51.8470021,-1.3518114,07795 382801,,,,1,Approved Installer,https://shadelandscapes.com
2271,Shade Landscapes - Buckingham,/location/shade-landscapes,,,14,Redshaw Close,Buckingam,MK18 7BS,United Kingdom,shade.gardenstructures@gmail.com,"We are Shade Landscapes, a family business run by two brothers; both highly experienced carpenters and visionaries in bespoke garden design, unique structures, attention to detail, and honest hard work.
As Approved Installers for Millboard we have laid many miles of decking and enjoy the art of creating a unique outdoor space, pleasing to the eye, and satisfying every customer. Whether it be building bespoke structures such as gazebos, pergolas and water features, or by refreshing an old patio with a fantastic raised deck, we take pride in finishing every detail to the very highest quality for your enjoyment.",Off,United Kingdom,"Mon, 03/18/2024 - 09:43",Off,Off,52.0001554,-0.9744983,07795 382801,,,,1,Approved Installer,https://shadelandscapes.com
2296,Abbey Woods Ltd,/location/abbey-woods-ltd,,,143 Grange Drive,"Baldoyle Industrial Estate, Grange Drive",Dublin 13,D13 W9V2,United Kingdom,Dublin@abbeywoods.ie,,Off,United Kingdom,,Off,On,53.3949864,-6.1452975,+353 01839 3435,,,,,,https://www.abbeywoods.ie
2331,Composite Decking Supply UK,/location/hythe-garden-landscapes-1,,,Kings Yard,The Street,Kingston,CT4 6JQ,United Kingdom,ben@compositedeckingsupplyuk.com,"Composite Decking Supply UK is a nationwide Millboard decking supplier and most of our employees have been working with Millboard for numerous years with extensive installation and technical knowledge. All enquiries will be handled by a specialist Millboard advisorwho can help you select the best choice of boards from the extensive collection, as well as all the necessary fixtures and fittings you will need.",Display Center,United Kingdom,,On,On,51.2177579,1.143599,01303 656016,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.deckingspecialist.co.uk
2336,PSBK Construction,/location/psbk-construction,,,Sky House Design Centre,Raans Road,Amersham,HP6 6FT,United Kingdom,office@psbk.co.uk,"PSBK delivers a wide range of construction services for private and commercial projects since 2020.
PSBK Limited has been created due to the high demand towards our founder’s craftsmanship in decking, cladding and other bespoke installations combined with the great management skills and friendly but straight to the point communication.
We have rapidly outgrown our expectations, and now proudly offering a range of construction services – highlighted on our website - in all inclusive packages of design, supply and install.",Off,United Kingdom,"Tue, 06/18/2024 - 14:29",Off,Off,51.67425632,-0.58567885,1494771199,,,,1,Approved Installer,https://psbk.co.uk/
2346,Hydrolife Bagshot,/location/hydrolife-bagshot,,,Longacres Garden Centre,London Road,Bagshot,GU19 5JB,United Kingdom,info@hydrolifehottubs.co.uk,,Display Center,United Kingdom,,Off,On,51.3722765,-0.6842329,07930 880130,,,,,,https://hydrolifehottubs.co.uk/outdoor-living/flooring/millboard
2351,Jewson Kingsbridge,/location/jewson-kingsbridge,,,Jewson,Embankment Road,"Kingsbridge, Devon",TQ7 1JY,United Kingdom,branch0790@jewson.co.uk,"We are a leading supplier of building materials and sustainable timber and every year we assist thousands of customers with their building supplies. With over 500 branches from the Scottish Isles to Penzance, you’re never far away from great service, expert advice and the highest quality timber, building materials and services from Jewson. Whether you are an experienced builder or undertaking your first self-build, we have a specialist account for you and a tailored service to meet your requirements.",Off,United Kingdom,,Off,On,50.2773339,-3.771676,01548 857424,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.jewson.co.uk
2361,Kellaway Building Supplies Marlborough,/location/kellaway-building-supplies-marlborough,,,The New Yard,Blenheim Road,Marlborough,SN8 4AP,United Kingdom,marlborough@kellaway.co.uk,,Off,United Kingdom,,Off,On,51.4154228,-1.7190357,01672 515533,,,1,,Premier Distributor,https://www.kellaway.co.uk/branch/marlborough/
2376,Cut Price Timber,/location/cut-price-timber-ltd,,,Unit 5,Kingslaw Business Park,Tranent,EH33 1DY,United Kingdom,info@cutpricetimber.co.uk,"Cut Price Timber is an independent timber merchants based in Tranent, East Lothian. We started trading in 2013 from a small unit near North Berwick and after two years we needed to move to keep up with demand. 
We moved in late 2015 to a larger premises in Tranent where we are currently based. Since then the business has gone from strength to strength while meeting many new and existing customers along the way. We are always increasing our product range and carry a large amount of products in stock. If you don't think we stock what you are looking for please ask us first, as we can usually source what you need.
We believe that our prices for materials and our service differentiates us from most other timber merchants. Our aim is to provide high quality products whilst keeping our prices affordable. In most cases our prices are the lowest in the area we supply. We strive to keep a high level of customer service. Read some of our reviews on our review page to see what past and present customers have to say about our products and service: www.cutpricetimber.co.uk",Off,United Kingdom,,On,On,55.9441047,-2.9367855,01875 898008,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.cutpricetimber.co.uk
2386,Elliott Brothers Christchurch,/location/elliot-brothers-christchurch,,,18,Airfield Way,Christchurch,BH23 3PZ,United Kingdom,christchurch@elliotts.uk,,Display Center,United Kingdom,,Off,On,50.7385188,-1.7446305,01202 023670,,,1,,Premier Distributor,https://elliotts.uk/
2421,Exterior Solutions Ltd,/location/exterior-solutions-ltd-1,,,Dropshot Farm,College Road North,Aston Clinton,HP22 5EZ,United Kingdom,sales@exterior.supplies,"Exterior Solutions Ltd have been distributing Millboard decking for over 9 years. We are a small family run business and we pride ourselves on our customer care and service. We are happy to assist with all projects, domestic or commercial, large or small.",Display Center,United Kingdom,,Off,On,51.816452,-0.7361751,01494 711800,,,,,,https://exterior.supplies
2426,Verde Design Group,/location/new-home-landscapes,,,New Home Landscapes,Penpole Lane,Bristol,BS11 0UL,United Kingdom,jack@verdedesigngroup.co.uk,"Verde Design group is the residential arm of Four Seasons Landscape. The developers partner of choice. Professional landscaping solutions for new build properties in the South West.
Established over 30 years ago you can rest assured you will be in safe hands. Verde Design Group specialise in transforming new build gardens and outdoor spaces. By only using quality materials and highly skilled staff, we can ensure you get a garden you can enjoy for years to come. Our teams have the skills, resources & passion to make your ideas a reality! Contact us today to find out out more!",Off,United Kingdom,,Off,Off,51.4914098,-2.666685,0117 457 4222,,,,1,Approved Installer,
2431,Alfiam Building Supplies Ltd,/location/alfiam-building-supplies-ltd,,,Unit A,"Burnt Common Distribution Centre, London Road",Send,GU23 7LN,United Kingdom,sales@alfiambuildingsupplies.co.uk,"At Alfiam we believe that the customer should always come first. First for service, first for quality products and first for great value.
Our convenient location at Send, near Guildford is just a few minutes off Junction 10, M25 The new yard, warehouse, shop and showroom have all been carefully designed to minimise delays and our ample free parking means you can take your time to select the right products. All our decking, timber, insulation and perishable goods are stored under cover.
Our transport and delivery service have been developed to provide the best possible flexibility, with all vehicles having the highest practical green credentials.",Display Center,United Kingdom,,On,On,51.2774637,-0.5189027,01483 921040,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://alfiambuildingsupplies.co.uk/
2436,J & A Phillips Ltd,/location/j-a-phillips-ltd,,,"The Family Builders' Merchant, Unit 3",Uskway Industrial Estate,Newport,NP20 2DS,United Kingdom,sales@jandaphillips.co.uk,We are a family run independent Builders' Merchant established in 1983. We pride ourselves on being able to provide an excellent service to our trade and DIY customers from our experienced members of staff.,Off,United Kingdom,,On,On,51.5699489,-2.9932557,01633 244073,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.jandaphillipsbuildersmerchant.co.uk
2461,Karl Harrison Landscapes Ltd,/location/karl-harrison-landscapes-ltd,,,Karl Harrison Landscapes Ltd,Lexham Gardens,Amersham,HP6 5JJ,United Kingdom,karl@karlharrison.design,"Karl Harrison Landscapes Ltd, based in Amersham, have been designing and installing Millboard decking since it first came into production in the early 2000s. We are a professional company that design and build gardens with a focus on decking structures. From small private gardens to large scale commercial projects, restaurants, Hotels, schools and public realm projects, we have experience spanning many years with Millboard materials.
Located in Amersham and cover the surrounding area, Home Counties and London",Off,United Kingdom,"Thu, 02/29/2024 - 12:36",Off,Off,51.6800079,-0.6075464,07581 193 034,,,,1,Approved Installer,https://karlharrison.design/
2751,Active Surfaces - Lancashire,/location/active-surfaces,,,Unit 1c,Violet Street,Widnes,WA8 7SB,United Kingdom,activesurfaces@gmail.com,"Active Surfaces Ltd is a Landscaping Company specializing in Artificial Grass, Resin Driveways and Paths, Millboard Decking and Golf Surfaces. We are based in Cheshire but we can cover all over the UK. We can help create you your perfect garden. Our team will provide out customers with the highest standard of work from the design process through to the finished project. We have over 12 years of experience and our teams are highly qualified professionals. We use only the best products on the market that have been tried and tested.",Off,United Kingdom,,Off,Off,53.3598155,-2.7364184,01925 244 440,,,,1,Approved Installer,
2746,Shade Landscapes,/location/shade-gardens-4,,,7,King Edward Road,Macclesfield,SK10 1AP,United Kingdom,shade.gardenstructures@gmail.com,"We are Shade Landscapes, a family business run by two brothers; both highly experienced carpenters and visionaries when it comes to bespoke garden design, unique structures, attention to detail and honest hard work.
As Approved installers for Millboard we have laid many miles of decking and enjoy the art of creating a unique outdoor space, pleasing to the eye, and satisfying to every customer. Whether it be building bespoke structures such as gazebos, pergolas and water features, or by refreshing an old patio with a fantastic raised deck, we take pride in finishing every detail to the very highest quality.",Off,United Kingdom,"Mon, 03/18/2024 - 09:26",Off,Off,53.2622272,-2.1293026,07795 382801,,,,1,Approved Installer,https://www.shadelandscapes.com
2731,Elliott Brothers Tadley,/location/elliott-brothers-ltd-8,,,Unit 22-23 Brick Kiln Industrial Estate,Silchester Road,Tadley,RG26 3PX,United Kingdom,tadley@elliotts.uk,,Off,United Kingdom,,On,On,51.357071,-1.1379673,0118 402 0640,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://elliotts.uk/
2701,PGR Builders & Timber Merchants - Braintree,/location/pgr-timber,,,Unit 1 Bradbury Drive,Springwood Industrial Estate,Braintree,CM7 2SD,United Kingdom,braintree@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Display Center,United Kingdom,,Off,On,51.8804526,0.5351369,01376 440440,,,1,,Premier Distributor,
2691,Build Supplies Limited,/location/build-supplies-limited,,,Unit 1 Southmoor Farm,Winnards Perch,Newquay,TR9 6DG,United Kingdom,mike@buildsupplies.co.uk,,Display Center,United Kingdom,,On,On,50.45578,-4.92723,01637 881783,,,1,,Premier Distributor,
2711,DECKED,/location/decked,,,21,Guildford Street,Brighton,BN1 3LS,United Kingdom,enquiries@decked.uk.com,,Off,United Kingdom,,Off,Off,50.8282334,-0.1428411,7973206098,,,,1,Approved Installer,
2671,McMahons Builders Providers Fernoy,/location/mcmahons-builders-providers-4,,,Dublin Road,Ballynamona,Fermoy,P61RH61,Ireland,shickey@jmcmahon.com,"McMahons Builders Providers has been providing quality building supplies and DIY materials to the trade and public for 190 years.Our commitment to quality and expertise ensures that when customers visit one of our stores, they can always be assured they are getting top quality products, great value and expert advice and assistance from our friendly and knowledgeable teams. It is this ethos that has enabled McMahons Builders Providers to become one of the most respected builder’s merchants in the country.",Display Center,Ireland,,Off,On,52.1487049,-8.2822208,025 - 82088,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mcmahons.ie
2666,McMahons Builders Providers - Limerick,/location/mcmahons-builders-providers-limerick-1,,,Corcancree,Dock Road,Limerick,V94P2H9,Ireland,clong@jmcmahon.com,"Builders Providers has been providing quality building supplies and DIY materials to the trade and public for 190 years.Our commitment to quality and expertise ensures that when customers visit one of our stores, they can always be assured they are getting top quality products, great value and expert advice and assistance from our friendly and knowledgeable teams. It is this ethos that has enabled McMahons Builders Providers to become one of the most respected builder’s merchants in the country.",Display Center,Ireland,,Off,On,52.655683,-8.6531284,061 - 315388,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mcmahons.ie
2661,McMahons Builders Providers Portarlington,/location/mcmahons-builders-providers-2,,,Riverside Commercial Park,Edenderry Road,Portarlington,R32XC42,Ireland,kfarrell@jmcmahon.com,,Off,Ireland,,Off,On,53.167153,-7.1876662,00353 57 862 3107,,1,,,KEY Distributor,https://www.mcmahons.ie
2656,Atlantes Landscapes,/location/the-landscape-gardener,,,15,Old Teignmouth Road,Dawlish,EX7 0NJ,United Kingdom,paul@thelandscapegardener.co.uk,,Off,United Kingdom,,Off,Off,50.5717201,-3.470281,7480132288,,,,1,Approved Installer,http://www.thelandscapegardener.co.uk
2651,McMahons Builders Providers - Dublin,/location/mcmahons-builders-providers,,,Unit 16,Cherry Orchard Industrial Estate,Ballyfermot,D10 CP22,Ireland,soconnor@jmcmahon.com,"McMahons Builders Providers has been providing quality building supplies and DIY materials to the trade and public for 190 years.Our commitment to quality and expertise ensures that when customers visit one of our stores, they can always be assured they are getting top quality products, great value and expert advice and assistance from our friendly and knowledgeable teams. It is this ethos that has enabled McMahons Builders Providers to become one of the most respected builder’s merchants in the country",Display Center,Ireland,,Off,On,53.3452569,-6.3715566,00353 16 234 989,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mcmahons.ie
2631,DB Contracts - Newcastle,/location/db-contracts,,,"East Office,",79 Bentinck Road,Newcastle Upon Tyne,NE4 6UX,United Kingdom,db.contracts@yahoo.com,"We are a family run business with years of experience in environmental engineering, landscape gardening, carpentry / joinery and general building. We specialise in the construction of complex decking areas, large boardwalks and walkways, bridge building, stonework and bespoke garden designs. We cater to both residential and commercial projects large or small. 
Our team are always polite, professional and take great pride in all work undertaken with customer satisfaction as our number one priority.",Off,United Kingdom,,Off,Off,54.97032016,-1.645063959,7775336279,,,,1,Approved Installer,
2636,Spring Landscapes,/location/spring-landscapes,,,46 Bell Street,Bell Street,Reigate,RH2 7LH,United Kingdom,graham@springlandscapes.co.uk,Spring Landscapes specializes in decking projects around the Surrey area. We aim to maximise the use of any outdoor space. Graham has over 25 years experience in the building and landscaping industry.,Off,United Kingdom,,Off,Off,51.2320854,-0.2034601,7793199328,,,,1,Approved Installer,
2621,Landscape Brothers,/location/landscape-brothers,,,34,East March Street,Kirkcaldy,KY1 2DP,United Kingdom,office@landscapebrothers.co.uk,,Off,United Kingdom,,Off,Off,56.1279617,-3.1392973,1592655567,,,,1,Approved Installer,
